0.52917721092	238.31978563010705	238.31978563010705	0.0011000268933190841
0.7937658163800001	167.09658510698742	167.0965851069874	4.359483456346367e-06
1.05835442184	115.11197772453039	115.11197772453036	0.00047725674716414475
1.3229430273	77.48181493167694	77.48181493167704	0.00024479887235090875
1.5875316327600002	50.501940616296146	50.501940616296174	9.797120028400204e-05
1.8521202382200002	31.375359116858533	31.375359116858515	0.00017156482373998383
2.11670884368	17.998457466169743	17.998457466169697	4.2566752166927144e-05
2.3812974491400003	8.797430334915287	8.797430334915273	6.700907437766426e-05
2.6458860546	2.6031587823827933	2.603158782382788	6.0579116248381625e-05
2.91047466006	-1.4459618203543907	-1.445961820354389	3.4881882079656527e-06
3.1750632655200004	-3.9802715130045465	-3.980271513004544	3.742504071379959e-05
3.43965187098	-5.458183235196483	-5.458183235196481	1.984878276666468e-05
3.7042404764400003	-6.211280775413795	-6.211280775413793	1.1555081529395753e-05
3.9688290819	-6.477779395552794	-6.477779395552794	1.9828138984529537e-05
4.23341768736	-6.427126032998265	-6.427126032998262	4.506881392553485e-06
4.49800629282	-6.178270740032713	-6.178270740032714	1.0841263508525858e-05
4.762594898280001	-5.813464977477469	-5.813464977477469	1.0101599902168306e-05
5.02718350374	-5.388704653926112	-5.388704653926112	1.4313952262408604e-06
5.2917721092	-4.941464656704251	-4.941464656704249	8.589698023542593e-06
5.55636071466	-4.496228868378372	-4.496228868378374	4.606414438478923e-06
5.82094932012	-4.068346175415776	-4.068346175415776	3.802414432046163e-06
6.085537925580001	-3.666742848402011	-3.666742848402011	6.439089814501337e-06
6.350126531040001	-3.2959093380611444	-3.2959093380611457	1.2363496110109096e-06
6.6147151365	-2.957400954407591	-2.9574009544075914	4.807947315466292e-06
6.87930374196	-2.6509460370878575	-2.650946037087858	4.582144858871944e-06
7.1438923474200005	-2.375201727178306	-2.375201727178307	1.1630681443475514e-06
7.408480952880001	-2.1282200663454196	-2.1282200663454187	5.28953096586577e-06
7.673069558340001	-1.9077236238887774	-1.9077236238887763	2.821104872431081e-06
7.9376581638	-1.7112890612598377	-1.711289061259838	3.2735580369316826e-06
8.20224676926	-1.5364944042291193	-1.5364944042291204	5.521297407575571e-06
8.46683537472	-1.381035211466621	-1.381035211466621	7.777637381378932e-07
8.73142398018	-1.2427923915911017	-1.2427923915911023	5.580633690879487e-06
8.99601258564	-1.1198475149385956	-1.1198475149385962	5.427915232648988e-06
9.260601191100001	-1.0104670062688639	-1.0104670062688654	2.190042615648709e-06
9.525189796560001	-0.9130854378236262	-0.9130854378236252	8.511739796573902e-06
9.789778402020001	-0.8263017706022937	-0.8263017706022934	4.450818896207202e-06
10.05436700748	-0.7488785396127956	-0.7488785396127962	7.301410635098345e-06
10.31895561294	-0.6797273345757753	-0.6797273345757752	1.2408343190958166e-05
10.5835442184	-0.6178806178213634	-0.617880617821363	8.724426371800576e-07
